entity_cd,entity_name,year,district_cd,district_name,county_cd,county_name,num_teach,teach_oc,teach_inexp,needs_index,pupil_count,expenditures,overall_status,cccr_level,ela,social_studies,science,math,combined_test,grad_rate_6,grad_rate_5,grad_rate_4,grad_rate_combined
580404030009,NORTHPORT SENIOR HIGH SCHOOL,2019,58040403,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,58,SUFFOLK,191,0.780104712041885,0.157068062827225,6,1893,21844,Good Standing,4,218,238.7,231.8,190.8,214.3,97.8,97.5,96.3,98.5
580405060010,HALF HOLLOW HILLS HIGH SCHOOL EAST,2019,58040506,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,58,SUFFOLK,171,0.725146198830409,0.087719298245614,6,1702,14822,Good Standing,4,217.1,239.5,231.8,203.2,218.2,96.4,97.5,98.1,98.1
580405060016,HALF HOLLOW HILLS HIGH SCHOOL WEST,2019,58040506,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,58,SUFFOLK,135,0.777777777777778,0.125925925925926,6,1233,20661,Good Standing,4,219,235.6,233.1,189.6,214.2,94.4,95,93.7,96.8
580406060007,HARBORFIELDS HIGH SCHOOL,2019,58040606,HARBORFIELDS CENTRAL SCHOOL DISTRICT,58,SUFFOLK,89,0.831460674157303,0.0786516853932584,6,1061,16682,Good Standing,4,236.1,239.8,238.5,200,225,99,99.3,99.3,99.7
580410030017,COMMACK HIGH SCHOOL,2019,58041003,COMMACK UNION FREE SCHOOL DISTRICT,58,SUFFOLK,189,0.904761904761905,0.0634920634920635,6,2187,21098,Good Standing,4,217.6,236,231,191,213.8,98.4,98.8,99,98.9
580413030011,WALT WHITMAN HIGH SCHOOL,2019,58041303,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,58,SUFFOLK,159,0.924528301886792,0.0880503144654088,5,1909,17618,Good Standing,4,204.9,232.6,217.5,156.8,194.7,93.6,94.8,96,94.8
580501030006,BAY SHORE SENIOR HIGH SCHOOL,2019,58050103,BAY SHORE UNION FREE SCHOOL DISTRICT,58,SUFFOLK,189,0.751322751322751,0.111111111111111,5,1952,19235,Good Standing,3,171.7,219.6,205,124.9,168.8,85.4,89.9,92,92.3
580502020001,ISLIP HIGH SCHOOL,2019,58050202,ISLIP UNION FREE SCHOOL DISTRICT,58,SUFFOLK,100,0.82,0.09,5,960,16511,Good Standing,4,197.5,236.8,220.1,125.2,182.8,95.1,97.6,99.1,98.5
580503030006,EAST ISLIP HIGH SCHOOL,2019,58050303,EAST ISLIP UNION FREE SCHOOL DISTRICT,58,SUFFOLK,111,0.837837837837838,0.108108108108108,5,1205,18696,Good Standing,4,204,231.3,224.3,179,203.2,94.2,95.4,96.1,95.9
580505020004,BAYPORT-BLUE POINT HIGH SCHOOL,2019,58050502,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,58,SUFFOLK,77,0.792207792207792,0.0649350649350649,6,754,23031,Good Standing,4,214.6,234.9,230.3,184.1,210.2,97.3,98,98,98.6
580506030007,HAUPPAUGE HIGH SCHOOL,2019,58050603,HAUPPAUGE UNION FREE SCHOOL DISTRICT,58,SUFFOLK,108,0.907407407407407,0.0833333333333333,6,1184,22628,Good Standing,4,220.3,238.3,228.5,190.3,214.1,98.5,97.3,96,97.5
580507060006,CONNETQUOT HIGH SCHOOL,2019,58050706,CONNETQUOT CENTRAL SCHOOL DISTRICT,58,SUFFOLK,167,0.898203592814371,0.0838323353293413,5,1923,19484,Good Standing,4,221.8,236.9,226.3,158.1,203.2,96.1,96.4,96.1,96.9
580509030012,WEST ISLIP SENIOR HIGH SCHOOL,2019,58050903,WEST ISLIP UNION FREE SCHOOL DISTRICT,58,SUFFOLK,145,0.83448275862069,0.0827586206896552,6,1420,19570,Good Standing,4,220.5,238.2,229.1,168.2,206.9,97.5,98.2,98.7,98.4
580513030006,CENTRAL ISLIP SENIOR HIGH SCHOOL,2019,58051303,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,58,SUFFOLK,144,1,0.0416666666666667,3,2340,17123,Good Standing,2,151.7,200.9,184,105,148.8,79.5,81.1,85.1,78.7
580602040008,RIVERHEAD SENIOR HIGH SCHOOL,2019,58060204,RIVERHEAD CENTRAL SCHOOL DISTRICT,58,SUFFOLK,122,0.89344262295082,0.147540983606557,5,1915,15798,Good Standing,2,191.5,223.8,196.6,140,179.1,83.7,82.1,85.7,77
580701020001,SHELTER ISLAND SCHOOL,2019,58070102,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,58,SUFFOLK,37,0.918918918918919,0.135135135135135,6,213,31231,Good Standing,4,210.3,228.2,212.8,128.2,185.5,90,93.9,94.9,96.8
580801060022,SMITHTOWN HIGH SCHOOL-WEST,2019,58080106,SMITHTOWN CENTRAL SCHOOL DISTRICT,58,SUFFOLK,144,0.826388888888889,0.0833333333333333,6,1573,18535,Good Standing,4,212.1,237.8,231.7,189.3,211.7,93.7,95.6,97.2,96
580805060004,KINGS PARK HIGH SCHOOL,2019,58080506,KINGS PARK CENTRAL SCHOOL DISTRICT,58,SUFFOLK,98,0.846938775510204,0.112244897959184,6,1121,18409,Good Standing,4,212.1,233.6,230.7,174.4,206.1,95.6,97.9,98.5,99.7
580905020001,HAMPTON BAYS HIGH SCHOOL,2019,58090502,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,58,SUFFOLK,56,0.964285714285714,0.125,5,694,16541,Good Standing,4,176.2,222.2,217.5,139.4,178.2,93,93,93.6,92.5
580906030003,SOUTHAMPTON HIGH SCHOOL,2019,58090603,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,58,SUFFOLK,64,0.96875,0.171875,6,645,20176,Good Standing,1,164.1,200.3,208.7,160.4,176.8,84.5,87.8,92.6,86.4
580912060001,EASTPORT-SOUTH MANOR JUNIOR SENIOR HIGH SCHOOL,2019,58091206,EASTPORT-SOUTH MANOR CSD,58,SUFFOLK,124,0.967741935483871,0.0564516129032258,6,1776,11212,Good Standing,4,197.6,234.3,220.9,126.7,183.2,97.2,97.4,97.1,97.8
581005020003,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,2019,58100502,SOUTHOLD UNION FREE SCHOOL DISTRICT,58,SUFFOLK,41,0.926829268292683,0.0975609756097561,6,432,24054,Good Standing,3,196,220.6,204,124.6,176.7,90.8,90.7,91.7,89.5
581010020001,GREENPORT HIGH SCHOOL,2019,58101002,GREENPORT UNION FREE SCHOOL DISTRICT,58,SUFFOLK,37,0.72972972972973,0.162162162162162,5,332,19727,Good Standing,1,150,203.6,191.8,114.5,153.4,80.4,85.3,84.9,90.6
590501060002,FALLSBURG JUNIOR SENIOR HIGH SCHOOL,2019,59050106,FALLSBURG CENTRAL SCHOOL DISTRICT,59,SULLIVAN,60,1.01666666666667,0.183333333333333,4,628,18828,Good Standing,1,137.8,167.1,184.8,92.7,136.5,77.2,79,77.5,82.2
590801040001,ELDRED JUNIOR-SENIOR HIGH SCHOOL,2019,59080104,ELDRED CENTRAL SCHOOL DISTRICT,59,SULLIVAN,23,0.956521739130435,0.0869565217391304,5,242,20305,Good Standing,4,173.2,224.4,217.1,120.7,171.1,95.1,92.4,89.1,93.1
590901060006,LIBERTY MIDDLE/HIGH SCHOOL,2019,59090106,LIBERTY CENTRAL SCHOOL DISTRICT,59,SULLIVAN,44,0.818181818181818,0.0454545454545455,4,484,18009,Good Standing,3,163.3,202.8,194.8,123.4,161.4,72.6,79.3,81.8,83.5
591201040003,TRI-VALLEY SECONDARY SCHOOL,2019,59120104,TRI-VALLEY CENTRAL SCHOOL DISTRICT,59,SULLIVAN,53,0.811320754716981,0.150943396226415,5,472,17558,Good Standing,3,162.5,216,203.5,123.6,164.6,83.9,84.1,83.3,85.1
591301040001,ROSCOE CENTRAL SCHOOL,2019,59130104,ROSCOE CENTRAL SCHOOL DISTRICT,59,SULLIVAN,26,1.15384615384615,0.0384615384615385,5,241,18406,Good Standing,4,195,228.3,221.7,126.7,181.9,100,99.2,100,97.7
591302040004,LIVINGSTON MANOR HIGH SCHOOL,2019,59130204,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,59,SULLIVAN,31,0.645161290322581,0.0967741935483871,4,191,25040,Good Standing,2,183.3,210.4,211.5,133.3,175.9,81.8,89.3,94.3,91.7
591401060005,MONTICELLO HIGH SCHOOL,2019,59140106,MONTICELLO CENTRAL SCHOOL DISTRICT,59,SULLIVAN,83,0.91566265060241,0.0843373493975904,4,867,19554,Good Standing,4,166.8,208.5,195.1,119.5,162,92,88.1,83.6,88.6
591502040004,SULLIVAN WEST HIGH SCHOOL AT LAKE HUNTINGTON,2019,59150204,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,59,SULLIVAN,48,0.9375,0.0208333333333333,5,506,19828,Good Standing,4,176.5,230.6,216.5,172.9,190.2,91.2,94.2,94.7,96.6
600101060006,WAVERLY HIGH SCHOOL,2019,60010106,WAVERLY CENTRAL SCHOOL DISTRICT,60,TIOGA,39,0.846153846153846,0.0769230769230769,4,447,13098,Good Standing,4,179,206.1,212.1,131.8,173.6,86.1,83.8,80.3,84.9
600301040002,CANDOR JUNIOR-SENIOR HIGH SCHOOL,2019,60030104,CANDOR CENTRAL SCHOOL DISTRICT,60,TIOGA,37,1.02702702702703,0.0810810810810811,4,353,14084,Good Standing,4,151,185.4,181.3,117.7,150.5,82.4,88.3,88.1,94.4
600402040004,NEWARK VALLEY SENIOR HIGH SCHOOL,2019,60040204,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,60,TIOGA,46,0.847826086956522,0.130434782608696,5,425,13611,Good Standing,4,196.6,226.7,218.5,117.8,178.5,88.7,90,93.1,88.2
600801040002,SPENCER-VAN ETTEN HIGH SCHOOL,2019,60080104,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,60,TIOGA,27,0.888888888888889,0.111111111111111,4,292,12576,Good Standing,4,168,213.1,209,120.5,166.3,94.7,97,100,96.2
600903040001,TIOGA SENIOR HIGH SCHOOL,2019,60090304,TIOGA CENTRAL SCHOOL DISTRICT,60,TIOGA,30,0.7,0.0666666666666667,4,275,12952,Good Standing,3,211.9,234.7,224.6,178,206,97.4,96,93.7,96.8
610501040001,GROTON JUNIOR/SENIOR HIGH SCHOOL,2019,61050104,GROTON CENTRAL SCHOOL DISTRICT,61,TOMPKINS,37,1.02702702702703,0.216216216216216,5,418,10811,Good Standing,4,171,208,206,135,170.9,89.5,85.9,84.6,83.6
610600010017,ITHACA SENIOR HIGH SCHOOL,2019,61060001,ITHACA CITY SCHOOL DISTRICT,61,TOMPKINS,117,0.923076923076923,0.102564102564103,5,1353,13620,Good Standing,4,209.2,232.4,230.8,189.6,210,94.1,94,93.1,94.9
610801040002,LANSING HIGH SCHOOL,2019,61080104,LANSING CENTRAL SCHOOL DISTRICT,61,TOMPKINS,35,1.02857142857143,0.0571428571428571,5,328,16974,Good Standing,4,202.6,235.5,228.3,198.7,210.7,96.6,96.5,95.3,97.5
610901040003,NEWFIELD SENIOR HIGH SCHOOL,2019,61090104,NEWFIELD CENTRAL SCHOOL DISTRICT,61,TOMPKINS,26,0.653846153846154,0.0384615384615385,4,218,14715,Good Standing,4,171.1,210,211.1,125.6,169.1,93.2,93.7,93.4,94.4
611001040002,CHARLES O DICKERSON HIGH SCHOOL,2019,61100104,TRUMANSBURG CENTRAL SCHOOL DISTRICT,61,TOMPKINS,33,0.848484848484849,0.0909090909090909,5,303,15272,Good Standing,4,191.7,217.5,221.7,162.5,191.5,92.7,94.2,94.7,95.1
620803040002,HIGHLAND HIGH SCHOOL,2019,62080304,HIGHLAND CENTRAL SCHOOL DISTRICT,62,ULSTER,41,0.902439024390244,0.121951219512195,5,545,17270,Good Standing,4,197.8,224.5,210.4,151.1,188,94,95.5,97.6,95
620901060001,RONDOUT VALLEY HIGH SCHOOL,2019,62090106,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,62,ULSTER,65,0.876923076923077,0.0461538461538462,5,660,21466,Good Standing,3,161.5,213.7,204.1,143.7,170.8,89.7,92.5,91.3,96.4
621101060005,NEW PALTZ SENIOR HIGH SCHOOL,2019,62110106,NEW PALTZ CENTRAL SCHOOL DISTRICT,62,ULSTER,65,0.846153846153846,0.0153846153846154,5,761,239,Good Standing,4,210.1,229,221,176,203.3,97.9,97.6,96.9,97.9
621601060007,SAUGERTIES SENIOR HIGH SCHOOL,2019,62160106,SAUGERTIES CENTRAL SCHOOL DISTRICT,62,ULSTER,79,0.721518987341772,0.0253164556962025,5,825,17022,Good Standing,4,184.9,221.6,215.4,142.3,181.6,82,84.2,86.2,84.4
621801060005,WALLKILL SENIOR HIGH SCHOOL,2019,62180106,WALLKILL CENTRAL SCHOOL DISTRICT,62,ULSTER,80,0.925,0.1125,5,962,16182,Good Standing,4,183.9,228.4,210,140.5,180.2,88.7,90.8,91.2,92.6
622002060004,ELLENVILLE HIGH SCHOOL,2019,62200206,ELLENVILLE CENTRAL SCHOOL DISTRICT,62,ULSTER,43,0.837209302325581,0.0930232558139535,4,497,23312,Good Standing,3,155.9,217.7,200.5,104.5,155.5,81.1,84.4,87.5,84.6
630101040001,BOLTON CENTRAL SCHOOL,2019,63010104,BOLTON CENTRAL SCHOOL DISTRICT,63,WARREN,28,1.03571428571429,0,6,187,26259,Good Standing,4,205.2,225.9,220.7,170.7,199.4,90.3,91.7,89.5,95.3
630202040001,NORTH WARREN CENTRAL SCHOOL,2019,63020204,NORTH WARREN CENTRAL SCHOOL DISTRICT,63,WARREN,51,1.13725490196078,0.0588235294117647,5,522,14630,Good Standing,1,173.3,208.3,197.5,126.7,167,84.4,84.1,85.7,82.2
630300010007,GLENS FALLS SENIOR HIGH SCHOOL,2019,63030001,GLENS FALLS CITY SCHOOL DISTRICT,63,WARREN,55,0.745454545454545,0.0727272727272727,5,650,13861,Good Standing,1,191.5,211.9,208.5,140,180.4,85.2,86.8,91.3,83.9
630601040001,JOHNSBURG CENTRAL SCHOOL,2019,63060104,JOHNSBURG CENTRAL SCHOOL DISTRICT,63,WARREN,35,0.971428571428571,0.0571428571428571,5,326,17527,Good Standing,3,183.3,210.3,206.4,162.8,184.6,90.2,91.2,91.5,92
630701040003,LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL,2019,63070104,LAKE GEORGE CENTRAL SCHOOL DISTRICT,63,WARREN,52,0.923076923076923,0,5,430,21654,Good Standing,3,184.6,218.4,222.1,168.4,191.3,92.9,94.3,98.7,91.3
630801040001,HADLEY-LUZERNE HIGH SCHOOL,2019,63080104,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,63,WARREN,38,0.921052631578947,0.157894736842105,4,322,17011,Good Standing,3,162.3,205.7,215.1,134,169.4,90.6,84.4,86.2,76.5
631201040001,WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL,2019,63120104,WARRENSBURG CENTRAL SCHOOL DISTRICT,63,WARREN,39,0.948717948717949,0.0769230769230769,5,345,18429,Good Standing,2,162,219.4,209.3,142.6,172.4,92.6,89.6,92,84.2
640101040001,ARGYLE JUNIOR/SENIOR HIGH SCHOOL,2019,64010104,ARGYLE CENTRAL SCHOOL DISTRICT,64,WASHINGTON,27,0.851851851851852,0.0740740740740741,5,213,16813,Good Standing,4,187.1,225.8,224.2,127.4,179.7,93.9,88.8,95.3,77.3
640502040001,FORT ANN CENTRAL SCHOOL,2019,64050204,FORT ANN CENTRAL SCHOOL DISTRICT,64,WASHINGTON,29,0.655172413793103,0.172413793103448,5,241,6814,Good Standing,1,173.1,203.8,206.4,126.9,168.5,81,88.2,91.9,91.7
640701040003,GRANVILLE JUNIOR-SENIOR HIGH SCHOOL,2019,64070104,GRANVILLE CENTRAL SCHOOL DISTRICT,64,WASHINGTON,58,0.982758620689655,0.189655172413793,4,561,13506,Good Standing,3,157.4,205.3,205.3,132.6,165.1,84,82.5,86.4,77
640801040002,GREENWICH JUNIOR-SENIOR HIGH SCHOOL,2019,64080104,GREENWICH CENTRAL SCHOOL DISTRICT,64,WASHINGTON,50,0.94,0.14,5,482,14692,Good Standing,4,212.1,232.1,225.7,165,201.6,88,86.8,86.3,86.2
641001040001,HARTFORD MIDDLE/HIGH SCHOOL,2019,64100104,HARTFORD CENTRAL SCHOOL DISTRICT,64,WASHINGTON,32,0.875,0.15625,5,233,16577,Good Standing,4,163.2,230.9,210.3,104.4,161.6,85.5,85.9,90.2,82.1
641301060001,HUDSON FALLS HIGH SCHOOL,2019,64130106,HUDSON FALLS CENTRAL SCHOOL DISTRICT,64,WASHINGTON,53,0.886792452830189,0.113207547169811,4,694,11843,Good Standing,3,171.1,198.4,208.1,131.7,169.2,75.7,80.1,79.7,85
641701060002,WHITEHALL JUNIOR-SENIOR HIGH SCHOOL,2019,64170106,WHITEHALL CENTRAL SCHOOL DISTRICT,64,WASHINGTON,38,1.07894736842105,0.0789473684210526,4,367,16066,Good Standing,4,147.8,218.5,200,114.1,156,78.2,74.7,66.7,79.3
650101060006,NEWARK SENIOR HIGH SCHOOL,2019,65010106,NEWARK CENTRAL SCHOOL DISTRICT,65,WAYNE,63,0.936507936507937,0.0952380952380952,4,651,13984,Good Standing,4,180.6,220.7,203.9,132.6,174.2,91.4,92,93.6,91.1
650301040003,CLYDE-SAVANNAH HIGH SCHOOL,2019,65030104,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,65,WAYNE,32,0.625,0.21875,4,220,18282,Good Standing,3,156,197.6,201.2,132.1,162.7,88.2,88.7,87.3,90.7
650501040002,LYONS SENIOR HIGH SCHOOL,2019,65050104,LYONS CENTRAL SCHOOL DISTRICT,65,WAYNE,36,0.277777777777778,0.222222222222222,4,258,19500,Good Standing,4,174.6,214.5,197.8,142,173.3,77,82.5,85.7,84.8
650701040002,MARION JUNIOR-SENIOR HIGH SCHOOL,2019,65070104,MARION CENTRAL SCHOOL DISTRICT,65,WAYNE,36,0.944444444444444,0.111111111111111,5,342,17638,Good Standing,4,174.2,228.9,220.3,172.7,190,94.1,92.3,89.6,93.3
650902040001,RUBEN A CIRILLO HIGH SCHOOL,2019,65090204,GANANDA CENTRAL SCHOOL DISTRICT,65,WAYNE,39,0.615384615384615,0.153846153846154,5,305,14828,Good Standing,4,193,233.5,235.4,180.4,202.7,90.3,95.9,98.8,98.7
651201060003,SODUS JR/SR HIGH SCHOOL,2019,65120106,SODUS CENTRAL SCHOOL DISTRICT,65,WAYNE,64,0.65625,0.15625,4,451,18912,Good Standing,4,163.9,202.1,200,121.5,162,89.7,86.8,86.2,84.4
651402040002,WILLIAMSON SENIOR HIGH SCHOOL,2019,65140204,WILLIAMSON CENTRAL SCHOOL DISTRICT,65,WAYNE,35,0.742857142857143,0.0857142857142857,5,357,13536,Good Standing,3,172.8,208.3,215,157.8,181.1,84.9,91.3,94.3,94.6
651501060005,NORTH ROSE-WOLCOTT HIGH SCHOOL,2019,65150106,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,65,WAYNE,42,0.952380952380952,0.30952380952381,4,348,16231,Good Standing,4,162.7,195.8,192.3,118.3,158.2,83.2,85.6,86.9,86.7
651503040003,RED CREEK HIGH SCHOOL,2019,65150304,RED CREEK CENTRAL SCHOOL DISTRICT,65,WAYNE,37,0.594594594594595,0.243243243243243,4,266,14235,Good Standing,4,166.7,214.9,198.2,148.8,173.1,75.7,83.6,82.9,92.1
660202030003,CROTON-HARMON HIGH SCHOOL,2019,66020203,CROTON-HARMON UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,52,0.75,0.134615384615385,6,506,19032,Good Standing,4,228.4,225.7,229.4,180.3,212.3,96.4,97.6,96.4,100
660301030006,EASTCHESTER SENIOR HIGH SCHOOL,2019,66030103,EASTCHESTER UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,94,0.75531914893617,0.170212765957447,6,981,18117,Good Standing,4,217.7,238,232,191.2,214.3,95.2,95.8,94.8,97.5
660303030002,BRONXVILLE HIGH SCHOOL,2019,66030303,BRONXVILLE UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,44,0.795454545454545,0.0454545454545455,6,528,19762,Good Standing,4,233.3,242.9,232.9,221.3,230.3,100,98.6,97.4,98.3
660401030003,SLEEPY HOLLOW HIGH SCHOOL,2019,66040103,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,66,WESTCHESTER,73,0.753424657534247,0.10958904109589,5,849,20122,Good Standing,4,187.6,212.4,206.2,153.5,183.1,89.7,91.5,94.5,90.2
660402020001,IRVINGTON HIGH SCHOOL,2019,66040202,IRVINGTON UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,59,0.847457627118644,0.0847457627118644,6,547,22835,Good Standing,4,221.5,238.7,235.4,198.5,218.8,97.6,98.5,99.2,98.7
660403030002,DOBBS FERRY HIGH SCHOOL,2019,66040303,DOBBS FERRY UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,54,0.62962962962963,0.111111111111111,6,468,20807,Good Standing,4,226.8,239,235,182.7,215.3,99.1,99.1,99,99.1
660404030003,HASTINGS HIGH SCHOOL,2019,66040403,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,56,0.785714285714286,0.0357142857142857,6,502,22617,Good Standing,4,223.8,237.5,235.4,195.4,218.4,97.5,98.9,99.1,100
660405030001,ARDSLEY HIGH SCHOOL,2019,66040503,ARDSLEY UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,71,0.873239436619718,0.0704225352112676,6,693,22472,Good Standing,4,208.8,239.1,235.9,211.6,219.1,98.3,98.3,97.1,99.4
660406030003,EDGEMONT JUNIOR-SENIOR HIGH SCHOOL,2019,66040603,EDGEMONT UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,79,1,0.0126582278481013,6,966,21771,Good Standing,4,231.1,239.1,236.8,217.2,228.6,100,100,100,100
660501060004,HARRISON HIGH SCHOOL,2019,66050106,HARRISON CENTRAL SCHOOL DISTRICT,66,WESTCHESTER,102,0.901960784313726,0.176470588235294,6,1095,22174,Good Standing,4,205.7,236.3,231.9,177.5,205.5,98.9,99,99.3,98.9
660701030006,MAMARONECK HIGH SCHOOL,2019,66070103,MAMARONECK UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,126,0.920634920634921,0.158730158730159,6,1616,16674,Good Standing,4,217.4,233.8,230.6,170.6,206.6,92.7,95.4,95.8,97.8
660805030004,VALHALLA HIGH SCHOOL,2019,66080503,VALHALLA UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,41,0.878048780487805,0.0975609756097561,6,454,21270,Good Standing,4,192.9,222.5,215.4,137.9,182.9,97.9,98.8,99.2,99.2
660809030003,PLEASANTVILLE HIGH SCHOOL,2019,66080903,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,60,0.833333333333333,0.0333333333333333,6,581,22833,Good Standing,4,231.2,242.9,241,206.8,226.5,93.8,96.3,98,97.2
660900010013,MOUNT VERNON HIGH SCHOOL,2019,66090001,MOUNT VERNON SCHOOL DISTRICT,66,WESTCHESTER,48,1.5625,0.166666666666667,3,1439,21303,Good Standing,2,126.8,183.4,167,86.5,128.6,65.3,75,78.6,81.2
660900010026,THORNTON HIGH SCHOOL,2019,66090001,MOUNT VERNON SCHOOL DISTRICT,66,WESTCHESTER,39,1.30769230769231,0.333333333333333,3,685,18074,Good Standing,2,163.4,215.6,198,103.6,157,83.7,91.8,96.1,95.7
661100010016,NEW ROCHELLE HIGH SCHOOL,2019,66110001,NEW ROCHELLE CITY SCHOOL DISTRICT,66,WESTCHESTER,216,0.833333333333333,0.0787037037037037,5,3297,15979,Good Standing,3,175.1,201.8,192.3,118.3,163,81.2,86.3,86.7,91
661201060006,BYRAM HILLS HIGH SCHOOL,2019,66120106,BYRAM HILLS CENTRAL SCHOOL DISTRICT,66,WESTCHESTER,90,0.822222222222222,0.0888888888888889,6,790,24881,Good Standing,4,237.9,244.5,243.3,219.8,233.8,100,99.8,99.5,100
661301040003,NORTH SALEM MIDDLE SCHOOL/HIGH SCHOOL,2019,66130104,NORTH SALEM CENTRAL SCHOOL DISTRICT,66,WESTCHESTER,73,0.876712328767123,0.0410958904109589,6,627,26464,Good Standing,4,229.4,241.1,236.1,172.2,213.1,94.6,97.1,98.8,97.9
661401030007,OSSINING HIGH SCHOOL,2019,66140103,OSSINING UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,122,0.827868852459016,0.10655737704918,5,1563,18246,Good Standing,3,173.2,210.6,210,126.4,169.9,76.7,81.6,81.2,87
661402020002,BRIARCLIFF HIGH SCHOOL,2019,66140202,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,64,0.78125,0.046875,6,567,23267,Good Standing,4,236,244.3,234.5,214.4,229.4,100,99.8,99.4,100
661500010009,PEEKSKILL HIGH SCHOOL,2019,66150001,PEEKSKILL CITY SCHOOL DISTRICT,66,WESTCHESTER,81,0.839506172839506,0.259259259259259,3,1048,15128,Good Standing,3,135.3,189.4,180.5,103.2,140.7,69.9,75.5,75.3,81.2
661601030005,PELHAM MEMORIAL HIGH SCHOOL,2019,66160103,PELHAM UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,85,0.694117647058824,0.0117647058823529,6,909,16590,Good Standing,4,217.6,242.1,231.3,147,199.8,96.3,97.5,99.5,96.7
661800010004,RYE HIGH SCHOOL,2019,66180001,RYE CITY SCHOOL DISTRICT,66,WESTCHESTER,91,0.791208791208791,0.142857142857143,6,1000,18316,Good Standing,4,234.3,242.6,238.5,152.1,208.8,99.2,98.9,99.2,98.3
661901030002,RYE NECK SENIOR HIGH SCHOOL,2019,66190103,RYE NECK UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,62,0.419354838709677,0.193548387096774,6,461,17791,Good Standing,4,224.4,241,233.8,205.6,222.1,97.5,98.2,97,100
661904030008,PORT CHESTER SENIOR HIGH SCHOOL,2019,66190403,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,99,0.98989898989899,0.111111111111111,3,1539,12693,Good Standing,3,171.1,209.4,203.7,130.3,169,82,87.2,88.8,90.7
661905020002,BLIND BROOK HIGH SCHOOL,2019,66190502,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,66,WESTCHESTER,51,0.686274509803922,0.0588235294117647,6,468,15283,Good Standing,4,234.5,245,235.3,170.2,214.4,99.2,99.7,100,100
662200010011,WHITE PLAINS SENIOR HIGH SCHOOL,2019,66220001,WHITE PLAINS CITY SCHOOL DISTRICT,66,WESTCHESTER,182,0.681318681318681,0.148351648351648,5,2238,17625,Good Standing,4,197.7,226.5,208.4,125.8,179.3,88.5,90.8,92.4,91.5
662300010038,LINCOLN HIGH SCHOOL,2019,66230001,YONKERS CITY SCHOOL DISTRICT,66,WESTCHESTER,77,0.74025974025974,0.181818181818182,2,1155,16039,Good Standing,3,165,214,189.5,101,154.6,88.3,85.3,85.3,82.4
662300010043,ROOSEVELT HIGH SCHOOL - EARLY COLLEGE STUDIES,2019,66230001,YONKERS CITY SCHOOL DISTRICT,66,WESTCHESTER,71,0.845070422535211,0.197183098591549,2,983,15385,Good Standing,3,160.2,202.5,197.7,101.8,153.8,78.2,84.5,87.6,87.8
662300010044,YONKERS MONTESSORI ACADEMY,2019,66230001,YONKERS CITY SCHOOL DISTRICT,66,WESTCHESTER,97,0.88659793814433,0.0927835051546392,2,1340,16582,Good Standing,4,172.7,213.2,195.5,120.2,164.8,93.4,93.8,94.4,93.6
662300010048,YONKERS HIGH SCHOOL,2019,66230001,YONKERS CITY SCHOOL DISTRICT,66,WESTCHESTER,79,0.860759493670886,0.0632911392405063,2,1200,13659,Good Standing,4,208.1,232.1,217.1,156.1,195.4,93.6,94.3,94.7,94.7
